chapter,verse,manuscript,base_reading,ms_reading,type,base_context_10w,ms_context_10w
3,J 3:20,A,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT το CONTENT και ουκ CONTENT CONTENT προς το CONTENT CONTENT μη,CONTENT το CONTENT και ουκ CONTENT προς το CONTENT ινα μη
3,J 3:20,A,[ADD],αυτου,addition,το CONTENT CONTENT μη CONTENT τα CONTENT CONTENT του,το CONTENT ινα μη CONTENT αυτου τα CONTENT
3,J 3:20,A,CONTENT του,[OMIT],omission,CONTENT μη CONTENT τα CONTENT CONTENT του,μη CONTENT αυτου τα CONTENT
3,J 3:21,P66,την CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,ο δε CONTENT την CONTENT CONTENT CONTENT προς το CONTENT CONTENT,ο δε CONTENT CONTENT CONTENT CONTENT προς το CONTENT CONTENT
3,J 3:21,P66,CONTENT του,αυτου,substitution_morphological,προς το CONTENT CONTENT CONTENT CONTENT του τα CONTENT οτι εν CONTENT,προς το CONTENT CONTENT CONTENT αυτου τα CONTENT οτι εν CONTENT
3,J 3:21,P66,CONTENT CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,τα CONTENT οτι εν CONTENT CONTENT CONTENT CONTENT,τα CONTENT οτι εν CONTENT CONTENT CONTENT
3,J 3:21,aleph,CONTENT CONTENT,CONTENT,substitution_morphological,ο δε CONTENT την CONTENT CONTENT CONTENT προς το CONTENT CONTENT,ο δε CONTENT την CONTENT CONTENT προς το CONTENT CONTENT
3,J 3:21,aleph,CONTENT του,[OMIT],omission,προς το CONTENT CONTENT CONTENT CONTENT του τα CONTENT οτι εν CONTENT,προς το CONTENT CONTENT CONTENT τα CONTENT αυτου οτι εν
3,J 3:21,aleph,[ADD],αυτου,addition,CONTENT CONTENT του τα CONTENT οτι εν CONTENT CONTENT CONTENT,CONTENT CONTENT CONTENT τα CONTENT αυτου οτι εν CONTENT CONTENT CONTENT
3,J 3:21,aleph,CONTENT CONTENT,CONTENT CONTENT CONTENT,substitution_lexical,τα CONTENT οτι εν CONTENT CONTENT CONTENT CONTENT,CONTENT αυτου οτι εν CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT
3,J 3:21,aleph,[ADD],CONTENT,addition,εν CONTENT CONTENT CONTENT CONTENT,CONTENT CONTENT CONTENT CONTENT CONTENT CONTENT
3,J 3:21,A,CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,ο δε CONTENT την CONTENT CONTENT CONTENT προς το CONTENT CONTENT,ο δε CONTENT την CONTENT CONTENT CONTENT προς το CONTENT ινα
3,J 3:21,A,CONTENT του,αυτου,substitution_morphological,προς το CONTENT CONTENT CONTENT CONTENT του τα CONTENT οτι εν CONTENT,προς το CONTENT ινα CONTENT αυτου τα CONTENT οτι εν CONTENT
3,J 3:21,A,CONTENT CONTENT,CONTENT,substitution_morphological,τα CONTENT οτι εν CONTENT CONTENT CONTENT CONTENT,τα CONTENT οτι εν CONTENT CONTENT CONTENT
3,J 3:22,P66,με CONTENT,μετα,substitution_morphological,με CONTENT ταυτα CONTENT ο CONTENT και,μετα ταυτα CONTENT ο CONTENT και
3,J 3:22,P66,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT ο CONTENT και οι CONTENT αυτου εις την CONTENT CONTENT,CONTENT ο CONTENT και οι CONTENT CONTENT αυτου εις την CONTENT CONTENT
3,J 3:22,P66,[ADD],CONTENT CONTENT CONTENT αυτων και,addition,εις την CONTENT CONTENT και CONTENT CONTENT CONTENT CONTENT CONTENT,εις την CONTENT CONTENT και CONTENT CONTENT CONTENT αυτων και CONTENT CONTENT CONTENT
3,J 3:22,P66,CONTENT CONTENT CONTENT CONTENT και,CONTENT,substitution_lexical,την CONTENT CONTENT και CONTENT CONTENT CONTENT CONTENT CONTENT και CONTENT,CONTENT CONTENT αυτων και CONTENT CONTENT CONTENT
3,J 3:22,aleph,με CONTENT,μετα,substitution_morphological,με CONTENT ταυτα CONTENT ο CONTENT και,μετα ταυτα CONTENT ο CONTENT εις
3,J 3:22,aleph,και οι CONTENT αυτου,[OMIT],omission,CONTENT ταυτα CONTENT ο CONTENT και οι CONTENT αυτου εις την CONTENT CONTENT και,μετα ταυτα CONTENT ο CONTENT εις την CONTENT CONTENT και
3,J 3:22,aleph,CONTENT CONTENT CONTENT,οι CONTENT CONTENT του CONTENT CONTENT,substitution_morphological,εις την CONTENT CONTENT και CONTENT CONTENT CONTENT CONTENT CONTENT και CONTENT,εις την CONTENT CONTENT και οι CONTENT CONTENT του CONTENT CONTENT CONTENT αυτων και CONTENT CONTENT
3,J 3:22,aleph,CONTENT,αυτων,substitution_morphological,και CONTENT CONTENT CONTENT CONTENT CONTENT και CONTENT,CONTENT του CONTENT CONTENT CONTENT αυτων και CONTENT CONTENT
3,J 3:22,aleph,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT CONTENT CONTENT CONTENT και CONTENT,CONTENT CONTENT CONTENT αυτων και CONTENT CONTENT
3,J 3:22,A,με CONTENT,Μετα,substitution_morphological,με CONTENT ταυτα CONTENT ο CONTENT και,Μετα ταυτα CONTENT CONTENT και οι
3,J 3:22,A,ο,[OMIT],omission,με CONTENT ταυτα CONTENT ο CONTENT και οι CONTENT αυτου,Μετα ταυτα CONTENT CONTENT και οι CONTENT CONTENT
3,J 3:22,A,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT ο CONTENT και οι CONTENT αυτου εις την CONTENT CONTENT,ταυτα CONTENT CONTENT και οι CONTENT CONTENT αυτου εις την CONTENT CONTENT
3,J 3:22,A,CONTENT CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,εις την CONTENT CONTENT και CONTENT CONTENT CONTENT CONTENT CONTENT και CONTENT,εις την CONTENT CONTENT και CONTENT CONTENT CONTENT CONTENT και CONTENT
3,J 3:23,P66,CONTENT,CONTENT,substitution_morphological,ην δε και ο CONTENT CONTENT εν CONTENT CONTENT του,ην δε και ο CONTENT CONTENT εν CONTENT CONTENT του
3,J 3:23,P66,CONTENT,CONTENT,substitution_morphological,ο CONTENT CONTENT εν CONTENT CONTENT του CONTENT οτι CONTENT CONTENT,ο CONTENT CONTENT εν CONTENT CONTENT του CONTENT οτι CONTENT CONTENT
3,J 3:23,P66,CONTENT,CONTENT,substitution_morphological,CONTENT εν CONTENT CONTENT του CONTENT οτι CONTENT CONTENT ην CONTENT,CONTENT εν CONTENT CONTENT του CONTENT οτι CONTENT CONTENT ην CONTENT
3,J 3:23,P66,CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT CONTENT του CONTENT οτι CONTENT CONTENT ην CONTENT CONTENT και CONTENT,CONTENT CONTENT του CONTENT οτι CONTENT CONTENT ην CONTENT και CONTENT και
3,J 3:23,P66,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT οτι CONTENT CONTENT ην CONTENT CONTENT και CONTENT και CONTENT,CONTENT οτι CONTENT CONTENT ην CONTENT και CONTENT και CONTENT CONTENT
3,J 3:23,P66,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT CONTENT και CONTENT και CONTENT,ην CONTENT και CONTENT και CONTENT CONTENT
3,J 3:23,aleph,ο CONTENT CONTENT,CONTENT CONTENT CONTENT,substitution_morphological,ην δε και ο CONTENT CONTENT εν CONTENT CONTENT του CONTENT,ην δε και CONTENT CONTENT CONTENT εν CONTENT εν CONTENT του
3,J 3:23,aleph,CONTENT,εν CONTENT,substitution_morphological,ο CONTENT CONTENT εν CONTENT CONTENT του CONTENT οτι CONTENT CONTENT,CONTENT CONTENT CONTENT εν CONTENT εν CONTENT του CONTENT οτι CONTENT CONTENT
3,J 3:23,aleph,CONTENT,CONTENT,substitution_morphological,CONTENT εν CONTENT CONTENT του CONTENT οτι CONTENT CONTENT ην CONTENT,εν CONTENT εν CONTENT του CONTENT οτι CONTENT CONTENT ην CONTENT
3,J 3:23,aleph,CONTENT,CONTENT το,substitution_morphological,CONTENT ην CONTENT CONTENT και CONTENT και CONTENT,CONTENT ην CONTENT CONTENT και CONTENT το και CONTENT το
3,J 3:23,aleph,CONTENT,CONTENT το,substitution_morphological,CONTENT CONTENT και CONTENT και CONTENT,CONTENT και CONTENT το και CONTENT το
3,J 3:23,A,ο CONTENT,CONTENT CONTENT,substitution_morphological,ην δε και ο CONTENT CONTENT εν CONTENT CONTENT του,ην δε και CONTENT CONTENT CONTENT εν CONTENT CONTENT του
3,J 3:23,A,CONTENT,CONTENT,substitution_morphological,CONTENT εν CONTENT CONTENT του CONTENT οτι CONTENT CONTENT ην CONTENT,CONTENT εν CONTENT CONTENT του CONTENT οτι CONTENT CONTENT ην CONTENT
3,J 3:23,A,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT οτι CONTENT CONTENT ην CONTENT CONTENT και CONTENT και CONTENT,CONTENT οτι CONTENT CONTENT ην CONTENT και CONTENT και CONTENT
3,J 3:24,P66,CONTENT,ο CONTENT,substitution_morphological,ην CONTENT εις την CONTENT CONTENT,ην CONTENT εις την CONTENT ο CONTENT
3,J 3:24,aleph,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT γαρ ην CONTENT εις την CONTENT CONTENT,CONTENT γαρ ην CONTENT CONTENT εις CONTENT CONTENT ο CONTENT
3,J 3:24,aleph,την,CONTENT,substitution_morphological,CONTENT γαρ ην CONTENT εις την CONTENT CONTENT,γαρ ην CONTENT CONTENT εις CONTENT CONTENT ο CONTENT
3,J 3:24,aleph,CONTENT,ο CONTENT,substitution_morphological,ην CONTENT εις την CONTENT CONTENT,CONTENT CONTENT εις CONTENT CONTENT ο CONTENT
3,J 3:24,A,ην CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT γαρ ην CONTENT εις την CONTENT CONTENT,CONTENT γαρ CONTENT CONTENT εις την CONTENT ο CONTENT
3,J 3:24,A,CONTENT CONTENT,CONTENT ο CONTENT,substitution_morphological,γαρ ην CONTENT εις την CONTENT CONTENT,γαρ CONTENT CONTENT εις την CONTENT ο CONTENT
3,J 3:25,P66,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT ουν CONTENT εκ των CONTENT,CONTENT CONTENT ουν CONTENT εκ των CONTENT
3,J 3:25,P66,CONTENT CONTENT CONTENT,CONTENT των CONTENT,substitution_morphological,CONTENT ουν CONTENT εκ των CONTENT CONTENT CONTENT μετα CONTENT περι CONTENT,CONTENT ουν CONTENT εκ των CONTENT των CONTENT μετα CONTENT περι CONTENT
3,J 3:25,P66,CONTENT,CONTENT,substitution_morphological,των CONTENT CONTENT CONTENT μετα CONTENT περι CONTENT,των CONTENT των CONTENT μετα CONTENT περι CONTENT
3,J 3:25,aleph,[ADD],δε,addition,CONTENT ουν CONTENT εκ των CONTENT,CONTENT δε ουν CONTENT CONTENT CONTENT εκ
3,J 3:25,aleph,[ADD],CONTENT CONTENT,addition,CONTENT ουν CONTENT εκ των CONTENT CONTENT,CONTENT δε ουν CONTENT CONTENT CONTENT εκ των CONTENT CONTENT
3,J 3:25,aleph,CONTENT CONTENT CONTENT,CONTENT CONTENT CONTENT,substitution_morphological,CONTENT ουν CONTENT εκ των CONTENT CONTENT CONTENT μετα CONTENT περι CONTENT,CONTENT CONTENT CONTENT εκ των CONTENT CONTENT CONTENT μετα CONTENT CONTENT CONTENT CONTENT
3,J 3:25,aleph,[ADD],CONTENT,addition,των CONTENT CONTENT CONTENT μετα CONTENT περι CONTENT,των CONTENT CONTENT CONTENT μετα CONTENT CONTENT CONTENT CONTENT CONTENT
3,J 3:25,aleph,περι,CONTENT CONTENT,substitution_morphological,CONTENT CONTENT CONTENT μετα CONTENT περι CONTENT,CONTENT CONTENT μετα CONTENT CONTENT CONTENT CONTENT CONTENT
3,J 3:25,A,CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,ουν CONTENT εκ των CONTENT CONTENT CONTENT μετα CONTENT περι CONTENT,ουν CONTENT εκ των CONTENT CONTENT CONTENT μετα CONTENT περι CONTENT CONTENT
3,J 3:25,A,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT CONTENT μετα CONTENT περι CONTENT,CONTENT CONTENT μετα CONTENT περι CONTENT CONTENT
3,J 3:26,P66,CONTENT CONTENT,ην CONTENT,substitution_lexical,και CONTENT CONTENT προς τον CONTENT και CONTENT,και ην CONTENT προς CONTENT CONTENT και CONTENT
3,J 3:26,P66,τον CONTENT,CONTENT CONTENT,substitution_morphological,και CONTENT CONTENT προς τον CONTENT και CONTENT αυτω CONTENT ος,και ην CONTENT προς CONTENT CONTENT και CONTENT αυτω CONTENT CONTENT
3,J 3:26,P66,CONTENT,CONTENT CONTENT,substitution_morphological,τον CONTENT και CONTENT αυτω CONTENT ος ην μετα σου CONTENT,CONTENT CONTENT και CONTENT αυτω CONTENT CONTENT ος ην μετα σου CONTENT
3,J 3:26,P66,CONTENT,CONTENT CONTENT,substitution_morphological,ην μετα σου CONTENT του CONTENT ω συ με CONTENT CONTENT,ην μετα σου CONTENT του CONTENT CONTENT ω συ CONTENT CONTENT ουτος
3,J 3:26,P66,με CONTENT,CONTENT,substitution_morphological,CONTENT του CONTENT ω συ με CONTENT CONTENT ουτος CONTENT και CONTENT,του CONTENT CONTENT ω συ CONTENT CONTENT ουτος CONTENT και CONTENT
3,J 3:26,P66,CONTENT,CONTENT CONTENT CONTENT,substitution_morphological,CONTENT ουτος CONTENT και CONTENT CONTENT προς CONTENT,CONTENT ουτος CONTENT και CONTENT CONTENT CONTENT CONTENT προς αυτον
3,J 3:26,P66,CONTENT,αυτον,substitution_morphological,CONTENT και CONTENT CONTENT προς CONTENT,CONTENT CONTENT CONTENT CONTENT προς αυτον
3,J 3:26,aleph,CONTENT CONTENT,CONTENT,substitution_morphological,και CONTENT CONTENT προς τον CONTENT και CONTENT,και CONTENT προς τον CONTENT και ει
3,J 3:26,aleph,CONTENT,CONTENT,substitution_morphological,και CONTENT CONTENT προς τον CONTENT και CONTENT αυτω CONTENT ος,και CONTENT προς τον CONTENT και ει CONTENT αυτω CONTENT
3,J 3:26,aleph,CONTENT,ει CONTENT,substitution_morphological,CONTENT προς τον CONTENT και CONTENT αυτω CONTENT ος ην μετα,CONTENT προς τον CONTENT και ει CONTENT αυτω CONTENT CONTENT CONTENT ην
3,J 3:26,aleph,ος,CONTENT CONTENT,substitution_morphological,CONTENT και CONTENT αυτω CONTENT ος ην μετα σου CONTENT του,και ει CONTENT αυτω CONTENT CONTENT CONTENT ην μετα σου CONTENT του
3,J 3:26,aleph,CONTENT,CONTENT,substitution_morphological,CONTENT ος ην μετα σου CONTENT του CONTENT ω συ με,CONTENT CONTENT ην μετα σου CONTENT του CONTENT ω συ CONTENT
3,J 3:26,aleph,με CONTENT,CONTENT,substitution_morphological,CONTENT του CONTENT ω συ με CONTENT CONTENT ουτος CONTENT και CONTENT,CONTENT του CONTENT ω συ CONTENT CONTENT ουτος CONTENT και CONTENT
3,J 3:26,aleph,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT ουτος CONTENT και CONTENT CONTENT προς CONTENT,CONTENT ουτος CONTENT και CONTENT CONTENT CONTENT προς αυτον
3,J 3:26,aleph,CONTENT,αυτον,substitution_morphological,CONTENT και CONTENT CONTENT προς CONTENT,και CONTENT CONTENT CONTENT προς αυτον
3,J 3:26,A,CONTENT CONTENT,CONTENT,substitution_morphological,και CONTENT CONTENT προς τον CONTENT και CONTENT,και CONTENT προς τον CONTENT CONTENT και
3,J 3:26,A,CONTENT,CONTENT CONTENT,substitution_morphological,και CONTENT CONTENT προς τον CONTENT και CONTENT αυτω CONTENT ος,και CONTENT προς τον CONTENT CONTENT και CONTENT αυτω CONTENT ος
3,J 3:26,A,CONTENT,CONTENT,substitution_morphological,CONTENT προς τον CONTENT και CONTENT αυτω CONTENT ος ην μετα,προς τον CONTENT CONTENT και CONTENT αυτω CONTENT ος ην μετα
3,J 3:26,A,CONTENT,CONTENT CONTENT,substitution_morphological,ην μετα σου CONTENT του CONTENT ω συ με CONTENT CONTENT,ην μετα σου CONTENT του CONTENT CONTENT ω συ CONTENT CONTENT ουτος
3,J 3:26,A,με CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT του CONTENT ω συ με CONTENT CONTENT ουτος CONTENT και CONTENT CONTENT,του CONTENT CONTENT ω συ CONTENT CONTENT ουτος CONTENT και CONTENT CONTENT
3,J 3:26,A,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT CONTENT ουτος CONTENT και CONTENT CONTENT προς CONTENT,CONTENT CONTENT ουτος CONTENT και CONTENT CONTENT CONTENT προς αυτον
3,J 3:26,A,CONTENT,αυτον,substitution_morphological,CONTENT και CONTENT CONTENT προς CONTENT,και CONTENT CONTENT CONTENT προς αυτον
3,J 3:26,D,και CONTENT CONTENT προς τον CONTENT και CONTENT αυτω,[OMIT],omission,και CONTENT CONTENT προς τον CONTENT και CONTENT αυτω CONTENT ος ην μετα σου,CONTENT ος ην μετα σου
3,J 3:26,D,με CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT του CONTENT ω συ με CONTENT CONTENT ουτος CONTENT και CONTENT CONTENT,CONTENT του CONTENT ω συ CONTENT CONTENT ουτος CONTENT και CONTENT CONTENT
3,J 3:26,D,CONTENT,αυτον,substitution_morphological,CONTENT και CONTENT CONTENT προς CONTENT,CONTENT και CONTENT CONTENT προς αυτον
3,J 3:27,P66,CONTENT,CONTENT,substitution_morphological,CONTENT CONTENT και CONTENT ου CONTENT CONTENT,CONTENT CONTENT και CONTENT ου CONTENT CONTENT
3,J 3:27,P66,CONTENT CONTENT CONTENT,CONTENT CONTENT CONTENT,substitution_morphological,CONTENT και CONTENT ου CONTENT CONTENT CONTENT CONTENT ουδε εν CONTENT μη η,CONTENT και CONTENT ου CONTENT CONTENT CONTENT CONTENT ουδε εν εαν μη ην
3,J 3:27,P66,CONTENT,εαν,substitution_morphological,CONTENT CONTENT CONTENT ουδε εν CONTENT μη η CONTENT αυτω εκ,CONTENT CONTENT CONTENT ουδε εν εαν μη ην CONTENT CONTENT αυτω
3,J 3:27,P66,η CONTENT,ην CONTENT CONTENT,substitution_morphological,CONTENT ουδε εν CONTENT μη η CONTENT αυτω εκ του CONTENT,CONTENT ουδε εν εαν μη ην CONTENT CONTENT αυτω εκ του CONTENT
3,J 3:27,aleph,CONTENT,CONTENT,substitution_morphological,CONTENT CONTENT και CONTENT ου CONTENT CONTENT,CONTENT CONTENT και CONTENT ου CONTENT CONTENT
3,J 3:27,aleph,CONTENT CONTENT CONTENT ουδε εν CONTENT,CONTENT CONTENT CONTENT εαν,substitution_morphological,CONTENT και CONTENT ου CONTENT CONTENT CONTENT CONTENT ουδε εν CONTENT μη η CONTENT αυτω εκ,CONTENT και CONTENT ου CONTENT CONTENT CONTENT CONTENT εαν μη η δε CONTENT αυτω
3,J 3:27,aleph,CONTENT,δε CONTENT,substitution_morphological,ουδε εν CONTENT μη η CONTENT αυτω εκ του CONTENT,CONTENT CONTENT εαν μη η δε CONTENT αυτω εκ του CONTENT
3,J 3:27,A,CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT CONTENT και CONTENT ου CONTENT CONTENT,CONTENT CONTENT και CONTENT ου CONTENT CONTENT
3,J 3:27,A,CONTENT,CONTENT,substitution_morphological,CONTENT CONTENT και CONTENT ου CONTENT CONTENT CONTENT CONTENT,CONTENT CONTENT και CONTENT ου CONTENT CONTENT CONTENT CONTENT
3,J 3:27,A,CONTENT CONTENT CONTENT ουδε εν CONTENT,CONTENT CONTENT CONTENT εαν,substitution_morphological,CONTENT και CONTENT ου CONTENT CONTENT CONTENT CONTENT ουδε εν CONTENT μη η CONTENT αυτω εκ,CONTENT και CONTENT ου CONTENT CONTENT CONTENT CONTENT εαν μη η CONTENT αυτω εκ
3,J 3:27,A,CONTENT,CONTENT,substitution_morphological,ουδε εν CONTENT μη η CONTENT αυτω εκ του CONTENT,CONTENT CONTENT εαν μη η CONTENT αυτω εκ του CONTENT
3,J 3:27,A,CONTENT,CONTENT,substitution_morphological,η CONTENT αυτω εκ του CONTENT,η CONTENT αυτω εκ του CONTENT
3,J 3:27,D,CONTENT,CONTENT,substitution_morphological,CONTENT CONTENT και CONTENT ου CONTENT CONTENT,CONTENT CONTENT και CONTENT ου CONTENT CONTENT
3,J 3:27,D,CONTENT CONTENT CONTENT ουδε εν CONTENT,CONTENT CONTENT CONTENT εαν,substitution_morphological,CONTENT και CONTENT ου CONTENT CONTENT CONTENT CONTENT ουδε εν CONTENT μη η CONTENT αυτω εκ,CONTENT και CONTENT ου CONTENT CONTENT CONTENT CONTENT εαν μη η CONTENT αυτω εκ
3,J 3:28,P66,αυτοι,CONTENT CONTENT,substitution_morphological,αυτοι CONTENT μοι CONTENT CONTENT οτι,CONTENT CONTENT CONTENT μοι CONTENT οτι CONTENT
3,J 3:28,P66,CONTENT CONTENT,CONTENT,substitution_morphological,αυτοι CONTENT μοι CONTENT CONTENT οτι CONTENT εγω ου CONTENT,CONTENT CONTENT CONTENT μοι CONTENT οτι CONTENT οτι ουκ CONTENT
3,J 3:28,P66,CONTENT εγω ου CONTENT,CONTENT οτι ουκ,substitution_morphological,CONTENT μοι CONTENT CONTENT οτι CONTENT εγω ου CONTENT CONTENT εγω ο CONTENT CONTENT,CONTENT CONTENT μοι CONTENT οτι CONTENT οτι ουκ CONTENT εγω ο CONTENT CONTENT
3,J 3:28,P66,[ADD],CONTENT CONTENT,addition,εγω ο CONTENT CONTENT οτι CONTENT CONTENT CONTENT CONTENT εκεινου,εγω ο CONTENT CONTENT οτι CONTENT CONTENT CONTENT CONTENT εμπροσθεν CONTENT CONTENT
3,J 3:28,P66,CONTENT CONTENT εκεινου,εμπροσθεν CONTENT CONTENT,substitution_morphological,CONTENT CONTENT οτι CONTENT CONTENT CONTENT CONTENT εκεινου,οτι CONTENT CONTENT CONTENT CONTENT εμπροσθεν CONTENT CONTENT
3,J 3:28,aleph,μοι CONTENT CONTENT,CONTENT,substitution_morphological,αυτοι CONTENT μοι CONTENT CONTENT οτι CONTENT εγω ου CONTENT,αυτοι CONTENT CONTENT οτι CONTENT ουκ ει CONTENT
3,J 3:28,aleph,εγω ου CONTENT CONTENT,ουκ ει CONTENT,substitution_morphological,μοι CONTENT CONTENT οτι CONTENT εγω ου CONTENT CONTENT εγω ο CONTENT CONTENT οτι,αυτοι CONTENT CONTENT οτι CONTENT ουκ ει CONTENT εγω ο CONTENT CONTENT ο
3,J 3:28,aleph,οτι,ο τι,substitution_morphological,CONTENT εγω ο CONTENT CONTENT οτι CONTENT CONTENT CONTENT CONTENT εκεινου,CONTENT εγω ο CONTENT CONTENT ο τι CONTENT CONTENT εμπροσθεν εκεινου
3,J 3:28,aleph,CONTENT CONTENT,εμπροσθεν,substitution_morphological,CONTENT CONTENT οτι CONTENT CONTENT CONTENT CONTENT εκεινου,CONTENT ο τι CONTENT CONTENT εμπροσθεν εκεινου
3,J 3:28,A,CONTENT CONTENT,CONTENT,substitution_morphological,αυτοι CONTENT μοι CONTENT CONTENT οτι CONTENT εγω ου CONTENT,Αυτοι υμεις μοι CONTENT οτι CONTENT ουκ CONTENT εγω
3,J 3:28,A,εγω ου CONTENT,ουκ,substitution_morphological,μοι CONTENT CONTENT οτι CONTENT εγω ου CONTENT CONTENT εγω ο CONTENT CONTENT,υμεις μοι CONTENT οτι CONTENT ουκ CONTENT εγω ο CONTENT CONTENT
3,J 3:28,A,CONTENT CONTENT,εμπροσθεν,substitution_morphological,CONTENT CONTENT οτι CONTENT CONTENT CONTENT CONTENT εκεινου,CONTENT CONTENT οτι CONTENT CONTENT εμπροσθεν εκεινου
3,J 3:28,D,CONTENT CONTENT,CONTENT,substitution_morphological,αυτοι CONTENT μοι CONTENT CONTENT οτι CONTENT εγω ου CONTENT,αυτοι CONTENT μοι CONTENT οτι CONTENT ουκ CONTENT ο
3,J 3:28,D,εγω ου CONTENT,ουκ,substitution_morphological,μοι CONTENT CONTENT οτι CONTENT εγω ου CONTENT CONTENT εγω ο CONTENT CONTENT,CONTENT μοι CONTENT οτι CONTENT ουκ CONTENT ο CONTENT CONTENT οτι
3,J 3:28,D,εγω,[OMIT],omission,CONTENT εγω ου CONTENT CONTENT εγω ο CONTENT CONTENT οτι CONTENT,CONTENT οτι CONTENT ουκ CONTENT ο CONTENT CONTENT οτι CONTENT
3,J 3:28,D,CONTENT,CONTENT,substitution_morphological,ου CONTENT CONTENT εγω ο CONTENT CONTENT οτι CONTENT CONTENT CONTENT,οτι CONTENT ουκ CONTENT ο CONTENT CONTENT οτι CONTENT CONTENT CONTENT
3,J 3:28,D,CONTENT CONTENT,CONTENT,substitution_morphological,CONTENT CONTENT οτι CONTENT CONTENT CONTENT CONTENT εκεινου,CONTENT CONTENT οτι CONTENT CONTENT CONTENT εκεινου
3,J 3:29,P66,CONTENT CONTENT,CONTENT τη,substitution_morphological,ο CONTENT CONTENT την CONTENT CONTENT CONTENT CONTENT,ο CONTENT τη την CONTENT CONTENT ος CONTENT
3,J 3:29,P66,CONTENT CONTENT,CONTENT ος,substitution_morphological,ο CONTENT CONTENT την CONTENT CONTENT CONTENT CONTENT ο δε CONTENT του,ο CONTENT τη την CONTENT CONTENT ος CONTENT ο δε CONTENT του
3,J 3:29,P66,CONTENT CONTENT,CONTENT,substitution_morphological,δε CONTENT του CONTENT ο CONTENT CONTENT και CONTENT αυτου CONTENT CONTENT,δε CONTENT του CONTENT ο CONTENT και CONTENT αυτου CONTENT CONTENT
3,J 3:29,P66,CONTENT CONTENT,CONTENT,substitution_morphological,αυτου CONTENT CONTENT δια την CONTENT CONTENT του CONTENT CONTENT τη ουν,αυτου CONTENT CONTENT δια την CONTENT του CONTENT CONTENT αυτη ουν
3,J 3:29,P66,CONTENT CONTENT τη,CONTENT CONTENT αυτη,substitution_morphological,δια την CONTENT CONTENT του CONTENT CONTENT τη ουν η CONTENT η CONTENT,CONTENT δια την CONTENT του CONTENT CONTENT αυτη ουν η CONTENT η CONTENT
3,J 3:29,P66,CONTENT CONTENT,CONTENT CONTENT,substitution_morphological,ουν η CONTENT η CONTENT CONTENT CONTENT,ουν η CONTENT η CONTENT CONTENT CONTENT
3,J 3:29,aleph,CONTENT CONTENT,CONTENT,substitution_morphological,ο CONTENT CONTENT την CONTENT CONTENT CONTENT CONTENT,ο CONTENT την CONTENT CONTENT CONTENT CONTENT
3,J 3:29,aleph,CONTENT,CONTENT CONTENT,substitution_morphological,CONTENT CONTENT CONTENT ο δε CONTENT του CONTENT ο CONTENT CONTENT,CONTENT CONTENT CONTENT ο δε CONTENT CONTENT του CONTENT ο CONTENT αυτου
3,J 3:29,aleph,CONTENT CONTENT,CONTENT αυτου,substitution_morphological,δε CONTENT του CONTENT ο CONTENT CONTENT και CONTENT αυτου CONTENT CONTENT,CONTENT CONTENT του CONTENT ο CONTENT αυτου και CONTENT CONTENT CONTENT δια
3,J 3:29,aleph,αυτου,[OMIT],omission,ο CONTENT CONTENT και CONTENT αυτου CONTENT CONTENT δια την CONTENT,ο CONTENT αυτου και CONTENT CONTENT CONTENT δια την CONTENT
3,J 3:29,aleph,CONTENT τη,αυτη,substitution_morphological,την CONTENT CONTENT του CONTENT CONTENT τη ουν η CONTENT η CONTENT,την CONTENT CONTENT του CONTENT αυτη ουν η CONTENT η CONTENT
3,J 3:29,aleph,CONTENT CONTENT,CONTENT,substitution_morphological,ουν η CONTENT η CONTENT CONTENT CONTENT,ουν η CONTENT η CONTENT CONTENT
3,J 3:29,A,ο CONTENT CONTENT,Ο CONTENT,substitution_morphological,ο CONTENT CONTENT την CONTENT CONTENT CONTENT CONTENT,Ο CONTENT την CONTENT CONTENT ος CONTENT
